timestamp,batch,episode_len,augmented_samples,buffer_size,loss,entropy,kl,lr_multiplier,effective_lr,explained_var_old,explained_var_new,update_steps,win_ratio,eval_wins,eval_losses,eval_ties,best_win_ratio,opponent_type
17091.703,987,11,88,10000,2.5046613216400146,1.7240188121795654,0.03250608,0.0877914951989026,0.0001755829903978052,0.252835010370808,0.26823160808782365,5,,,,,0.4,pure_mcts
17104.229,988,20,160,10000,2.547041893005371,1.79936683177948,0.033207648,0.0877914951989026,0.0001755829903978052,0.22699971796750484,0.24538789579468223,5,,,,,0.4,pure_mcts
17116.003,989,20,160,10000,2.588339328765869,1.827735424041748,0.03923853,0.0877914951989026,0.0001755829903978052,0.23120115646690953,0.24657709980707765,5,,,,,0.4,pure_mcts
17126.342,990,18,144,10000,2.6035256385803223,1.859776258468628,0.017382089,0.0877914951989026,0.0001755829903978052,0.20341844454701186,0.22153481094706495,5,,,,,0.4,pure_mcts
17133.14,991,11,88,10000,2.495680093765259,1.7711286544799805,0.034164943,0.0877914951989026,0.0001755829903978052,0.24923960587274596,0.26990990128035786,5,,,,,0.4,pure_mcts
17151.935,992,31,248,10000,2.559925079345703,1.8065648078918457,0.0281838,0.0877914951989026,0.0001755829903978052,0.23323105242583442,0.2496846946430168,5,,,,,0.4,pure_mcts
17161.572,993,17,136,10000,2.515868902206421,1.7191436290740967,0.05152993,0.0877914951989026,0.0001755829903978052,0.2556394927116149,0.2763561648907783,5,,,,,0.4,pure_mcts
17183.826,994,37,296,10000,2.497279167175293,1.7963111400604248,0.028479002,0.0877914951989026,0.0001755829903978052,0.2383216663500658,0.252773564150067,5,,,,,0.4,pure_mcts
17204.666,995,37,296,10000,2.492793321609497,1.7473070621490479,0.024680424,0.0877914951989026,0.0001755829903978052,0.30402107612751017,0.3112943181682726,5,,,,,0.4,pure_mcts
17217.466,996,21,168,10000,2.509817123413086,1.7924621105194092,0.03395304,0.0877914951989026,0.0001755829903978052,0.2605459965125724,0.28280002888142064,5,,,,,0.4,pure_mcts
17227.256,997,17,136,10000,2.4825239181518555,1.7405766248703003,0.0342834,0.0877914951989026,0.0001755829903978052,0.28362852684907125,0.30362327336744444,5,,,,,0.4,pure_mcts
17251.802,998,39,312,10000,2.4859583377838135,1.7708615064620972,0.037207566,0.0877914951989026,0.0001755829903978052,0.29162346446515075,0.3138757185934752,5,,,,,0.4,pure_mcts
17258.508,999,10,80,10000,2.3812789916992188,1.72196626663208,0.041074164,0.0877914951989026,0.0001755829903978052,0.3099210999514431,0.33148669950225884,5,,,,,0.4,pure_mcts
17269.689,1000,18,144,10000,2.398190498352051,1.8135755062103271,0.030188534,0.0877914951989026,0.0001755829903978052,0.36729584925361336,0.38159322045422284,5,0.5,5,5,0,0.5,pure_mcts
17437.589,1001,16,128,10000,2.4989471435546875,1.7441277503967285,0.02864125,0.0877914951989026,0.0001755829903978052,0.2707182613646346,0.2874636533112166,5,,,,,0.5,pure_mcts
17450.729,1002,21,168,10000,2.6011803150177,1.8048133850097656,0.03514888,0.0877914951989026,0.0001755829903978052,0.20145886542554559,0.22443387598948572,5,,,,,0.5,pure_mcts
