timestamp,batch,episode_len,augmented_samples,buffer_size,loss,entropy,kl,lr_multiplier,effective_lr,explained_var_old,explained_var_new,update_steps,win_ratio,eval_wins,eval_losses,eval_ties,best_win_ratio,opponent_type
9834.887,1262,11,88,10000,2.210756540298462,1.4291605949401855,0.043677658,0.0877914951989026,0.0001755829903978052,0.18095691508709,0.19604668806842906,5,,,,,1.0,pure_mcts
9838.611,1263,9,72,10000,2.3612775802612305,1.5426616668701172,0.027399495,0.0877914951989026,0.0001755829903978052,0.14218079397850847,0.16096181678969923,5,,,,,1.0,pure_mcts
9842.559,1264,7,56,10000,2.3254926204681396,1.5412182807922363,0.014860859,0.0877914951989026,0.0001755829903978052,0.14864144910092192,0.17691838034957041,5,,,,,1.0,pure_mcts
9849.823,1265,13,104,10000,2.3041300773620605,1.5109341144561768,0.015975948,0.0877914951989026,0.0001755829903978052,0.15743261945485953,0.16831601592822032,5,,,,,1.0,pure_mcts
9853.77,1266,7,56,10000,2.281010627746582,1.48503577709198,0.013438311,0.0877914951989026,0.0001755829903978052,0.20012152430642915,0.20728856113622673,5,,,,,1.0,pure_mcts
9859.534,1267,10,80,10000,2.3287529945373535,1.5244094133377075,0.009662889,0.1316872427983539,0.0002633744855967078,0.13920258634882798,0.15252554570882004,5,,,,,1.0,pure_mcts
9865.127,1268,10,80,10000,2.2883572578430176,1.530457615852356,0.017275997,0.1316872427983539,0.0002633744855967078,0.1886437189618796,0.21125644490583417,5,,,,,1.0,pure_mcts
9874.148,1269,19,152,10000,2.3440043926239014,1.5134258270263672,0.020673085,0.1316872427983539,0.0002633744855967078,0.16542521562624124,0.1776888945995465,5,,,,,1.0,pure_mcts
9887.853,1270,25,200,10000,2.3393077850341797,1.5329856872558594,0.03105957,0.1316872427983539,0.0002633744855967078,0.2108443365820316,0.22544491427021884,5,,,,,1.0,pure_mcts
9897.008,1271,18,144,10000,2.350764274597168,1.5132215023040771,0.02560462,0.1316872427983539,0.0002633744855967078,0.157059108309466,0.1796421507704098,5,,,,,1.0,pure_mcts
9901.071,1272,7,56,10000,2.3599705696105957,1.5320935249328613,0.020556323,0.1316872427983539,0.0002633744855967078,0.15131741536350096,0.16457073293424118,5,,,,,1.0,pure_mcts
9908.462,1273,13,104,10000,2.354585886001587,1.6010324954986572,0.026733492,0.1316872427983539,0.0002633744855967078,0.20197696912394925,0.22939961407356968,5,,,,,1.0,pure_mcts
9913.651,1274,9,72,10000,2.312957763671875,1.4977257251739502,0.030692907,0.1316872427983539,0.0002633744855967078,0.17766144813320073,0.19412438315721114,5,,,,,1.0,pure_mcts
9920.174,1275,11,88,10000,2.392352342605591,1.605051040649414,0.025643168,0.1316872427983539,0.0002633744855967078,0.18881922450386357,0.2103642251679253,5,,,,,1.0,pure_mcts
9925.825,1276,10,80,10000,2.2702064514160156,1.5607545375823975,0.024601733,0.1316872427983539,0.0002633744855967078,0.20440285174398076,0.21602517348744144,5,,,,,1.0,pure_mcts
